Playlist ID,Original Video Title,Round,Player 1,Deck 1,Player 2,Deck 2
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 15 - Conor Z. vs. Dario M.,Round 15,Conor Z.,Dracotail / Branded,Dario M.,Maliss
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Top 4 - Danilo S. vs. Dario M.,Top 4,Danilo S.,Dracotail / Branded,Dario M.,Maliss
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - FINAL - Diego G. vs. Danilo S.,Final,Diego G.,Vanquish Soul / K9,Danilo S.,Dracotail / Branded
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 13 - Matthieu B. vs. Samir B.,Round 13,Matthieu B.,Radiant Typhoon,Samir B.,Mitsurugi
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 14 - Sylvain V. vs. Julius S.,Round 14,Sylvain V.,Fire King,Julius S.,Yummy / Fiendsmith
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 12 - Jordan G. vs. Tom K.,Round 12,Jordan G.,Dracotail / Branded,Tom K.,Dracotail / Branded
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 11 - Fabian B. vs. Patrick B.,Round 11,Fabian B.,Yummy / Sky Striker Ace,Patrick B.,Exosister
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 10 - Diego Z. vs. Vincenzo O.,Round 10,Diego Z.,Vanquish Soul / K9,Vincenzo O.,Radiant Typhoon
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 5 - Marlon V. vs. Diego G.,Round 5,Marlon V.,Atlantean / Mermail,Diego G.,Vanquish Soul / K9
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 8 - Leonardo S. vs. Dario M.,Round 8,Leonardo S.,Yummy,Dario M.,Maliss
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 9 - Dinh-Kha B. vs. Marco P.,Round 9,Kha B.,Sky Striker,Marco P.,Dracotail / Branded
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 7 - Themis G. vs. Danilo S.,Round 7,Themis G.,Magistus Dracotail,Danilo S.,Dracotail
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 6 - Joshua S. vs. Diogo P.,Round 6,Joshua S.,Sky Striker Ace,Diogo P.,Dracotail / Branded
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 4 - Lorenz K. vs. Christofer A.,Round 4,Lorenz K.,Kewl Tune,Christofer A.,Lunalight
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 3 - Hicham S. vs. David D.-L.,Round 3,Hicham S.,Fur Hire / GMX,David D.-L.,Mitsurugi
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 1 - Julius S. vs. Denis Z.,Round 1,Julius S.,Yummy / Fiendsmith,Denis Z.,Radiant Typhoon
PLIm0Rt8gzRbs70xRsspnrAuR1qgUDXl4e,300th YCS Dortmund 2026 - Round 2 - Richard R. vs. Andre K.,Round 2,Richard R.,Elfnote,Andre K.,Apophis
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Frieder Wagner vs. Jonas Koschel - Round 1 - YCS Düsseldorf 2019,Round 1,Frieder Wagner,Danger ABC,Jonas Koschel,Salamangreat
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Alberto Conti vs. Marco Perico - Round 2 - YCS Düsseldorf 2019 - Part 01,Round 2,Alberto Conti,Sky Striker,Marco Perico,Dark Warrior
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Alberto Conti vs. Marco Perico - Round 2 - YCS Düsseldorf 2019 - Part 02,Round 2,Alberto Conti,Sky Striker,Marco Perico,Dark Warrior
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Dale Hawkes vs. Sergio Castano Garcia - Round 3 - YCS Düsseldorf 2019 - Part 01,Round 3,Dale Hawkes,Subterror,Sergio Castano Garcia,Danger! Orcust
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Dale Hawkes vs. Sergio Castano Garcia - Round 3 - YCS Düsseldorf 2019 - Part 02,Round 3,Dale Hawkes,Subterror,Sergio Castano Garcia,Danger! Orcust
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Giuseppe Caratozzolo vs. Maximilian Kraeft - Round 4 - YCS Düsseldorf 2019,Round 4,Giuseppe Caratozzolo,Burning Abyss,Maximilian Kraeft,Danger! Blue Eyes
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Jörg Müller vs. Dinh-Kha Bui - Round 5 - YCS Düsseldorf 2019,Round 5,Jörg Müller,Salamangreat,Dinh-Kha Bui,Dark Warrior
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Tobias Altin vs. Victor Kieu - Round 6 - YCS Düsseldorf 2019,Round 6,Tobias Altin,Salamangreat,Victor Kieu,Trickstar
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Ping Xiao vs. Christos Mourikis - Round 7 - YCS Düsseldorf 2019,Round 7,Ping Xiao,Danger! Orcust,Christos Mourikis,Sky Striker Pure
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Marcel Brunner vs. Cormac Adams - Round 8 - YCS Düsseldorf 2019,Round 8,Marcel Brunner,Pendulum,Cormac Adams,Lunar Light
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Joschua Schmidt vs. Simon He - Round 9 - YCS Düsseldorf 2019,Round 9,Joschua Schmidt,Salamangreat,Simon He,Sky Striker
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Alexander Hultzsch vs. Richard Schaber - Round 10 - YCS Düsseldorf 2019,Round 10,Alexander Hultzsch,Thunder Dragons,Richard Schaber,Sky Striker Pure
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Burak Kayah vs. Daniele Di Pietro - Round 11 - YCS Düsseldorf 2019,Round 11,Burak Kaya,ABC,Daniele Di Pietro,Crusadia
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Thomas Weber vs. Bryan Smadja - Round 12 - YCS Düsseldorf 2019,Round 12,Thomas Weber,Salamangreat,Bryan Smadja,Prank Kids
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Raphael Neven vs. Ludvig Hallstrom - Top 64 - YCS Düsseldorf 2019,Top 64,Raphael Neven,Salamangreat,Ludvig Hallstrom,Thunder Dragon
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Tom Rose vs. Olivier Boiron - Top 32 - YCS Düsseldorf 2019,Top 32,Tom Rose,Danger! Orcust,Olivier Boiron,Thunder Dragon
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Claus Schledorn vs. Can Tari - Top 16 - YCS Düsseldorf 2019,Top 16,Claus Schledorn,Salamangreat,Can Tari,Subterror
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Elia Leonardo Carelli vs. Tobias Sommerfeld - Final 2 - YCS Düsseldorf 2019,Final,Elia Leonardo Carelli,Thunder Dragon,Tobias Sommerfeld,Sky Striker Pure
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Tom Rose vs. Dinh-Kha Bui - Top 4 - YCS Düsseldorf 2019,Top 4,Tom Rose,Danger! Orcust,Dinh-Kha Bui,Dark Warrior
PLIm0Rt8gzRbue3Nu1Xy67JzYHUGRFFCSR,Tom Rose vs. Jonas Koschel - Final - YCS Düsseldorf 2019,Final,Tom Rose,Danger! Orcust,Jonas Koschel,Salamangreat
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 1 - Vassilis Stamatiadis vs Marcello Barberi,Round 1,Vassilis Stamatiadis,Sky Striker Trickstar,Marcello Barberi,Gouki Knightmare
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 2 - Finn Bakewell vs Mario Argiro,Round 2,Finn Bakewell,Pendulum Magician,Mario Argiro,Sky Striker Trickstar
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 3 - Adam Hájek vs Youri Lansman,Round 3,Adam Hájek,Sky Striker Trickstar,Youri Lansman,Paleozoic
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 4 - Usman Mannan vs Maximilian Kempe,Round 4,Usman Mannan,SPYRAL,Maximilian Kempe,Gem-Knight
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 5 - Ivailo Ivanov vs Marcus Bäckström,Round 5,Ivailo Ivanov,Sky Striker Trickstar,Marcus Bäckström,Burning Abyss
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 6 - Tobias Altin vs Georgios Zacharis,Round 6,Tobias Altin,Lightsworn,Tobias Altin,Gouki
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 7 - Samir Bachar vs Kristoffer Nielsen,Round 7,Samir Bachar,Pendulum Magician,Kristoffer Nielsen,Gouki
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 8 - Lorenzo Roma vs Federico Zoppini,Round 8,Lorenzo Roma,Gouki,Federico Zoppini,Gouki
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 9 - Marco Perico vs Christian Langer Part 1,Round 9,Marco Perico,World Chalice,Christian Langer,Sky Striker Trickstar
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 9 - Marco Perico vs Christian Langer Part 2,Round 9,Marco Perico,World Chalice,Christian Langer,Sky Striker Trickstar
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Round 10 - Severin Frank vs Antonio Fragnelli,Round 10,Severin Frank,Dinosaur,Antonio Fragnelli,True Draco
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship Dragon Duel - Berlin - Top 4 - Matteo Milano vs Kai Heidinger,Top 4,Matteo Milano,Sky Striker Trickstar,Kai Heidinger,Sky Striker Trickstar Mekk
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Top 64 - Dinh-Kha Bui vs Alessandro Garanzini,Top 64,Kha Bui,Burning Abyss,Alessandro Garanzini,Sky Striker Trickstar Mekk
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Top 32 - Ilias Rodios vs Michael Forner,Top 32,Ilias Rodios,Sky Striker,Michael Forner,Phantom Knight Hero
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Top 16 - Simon Franke vs Jake Quinse,Top 16,Simon Franke,Gouki,Jake Quinse,Gouki
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Top 8 - Marcello Barberi vs Luke Parkes,Top 8,Marcello Barberi,Gouki,Luke Parkes,Gouki
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Top 4 - Luke Parkes vs  Nicolas Mayer,Top 4,Luke Parkes,Gouki,Nicolas Mayer,Sky Striker Trickstar
PLIm0Rt8gzRbuLKQ294o73x9SXXT4S-8IO,2018 WCQ: European Championship - Berlin - Final - Francesco Simoncelli vs  Luke Parkes,Final,Francesco Simoncelli,Sky Striker Trickstar,Luke Parkes,Gouki
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Final - Diego Z. vs. Philip W.,Final,Diego Z.,Apophis Primite,Philip W.,Mitsurugi
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Top 4 - Philip W. vs. Leonardo D'A.,Top 4,Philip W.,Mitsurugi,Leonardo D'A.,Mitsurugi
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Top 8 - Nicolas C. vs. Gillian T.,Top 8,Nicolas C.,Dracotail,Gillian T.,Yummy
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Top 8 - Fabio P. vs. Diego Z.,Top 8,Fabio P.,Yummy,Diego Z.,Apophis Primite
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 15 - Leonardo S. vs. Nicolas C.,Round 15,Leonardo S.,Mitsurugi Orcust,Nicolas C.,Dracotail
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 14 - Jack V. vs. Andrea R.,Round 14,Jack V.,Mitsurugi Ryzeal,Andrea R.,Yummy
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 13 - Lucas L. vs. Steve S.,Round 13,Lucas L.,Mitsurugi,Steve S.,Tenpai Sky Striker
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 12 - Guilhem C. vs. Tim v. P.,Round 12,Guilhem C.,D/D,Tim v. P.,Atlantean Mermail
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 11 - Michael S. vs. Philipp N.,Round 11,Michael S.,Mitsurugi Ryzeal,Philipp N.,K9 Solfachord
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 10 - Benjamin W. vs. Hedi S.,Round 10,Benjamin W.,K9 Orcust,Hedi S.,Gem-Knight Shaddoll
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 9 - Bart L. vs. Simone R.,Round 9,Bart L.,Apophis Dominus,Simone R.,Dracotail Branded
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 8 - Gabriel C. vs. Denis P.,Round 8,Gabriel C.,Lunalight,Denis P.,Regenesis Bystial
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 7 - Mathis G. vs. Ben K.,Round 7,Mathis G.,Atlantean Mermail,Ben K.,Mitsurugi
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 6 - Rui-Philippe C. vs. Arnaud R.,Round 6,Philippe C.,Dracotail K9,Arnaud R.,Ryzeal Onomat
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 5 - Sebastien M. vs. Dinh-Kha B.,Round 5,Sebastien M.,Purrely Yummy,Dinh-Kha B.,Fire King Jurrac
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 4 - Kristoffer N. vs. Florian H.,Round 4,Kristoffer N.,Mitsurugi,Florian H.,Radiant Typhoon Runick
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 3 - Kiana S. vs. Anthony R.,Round 3,Kiana S.,Dragonmaid Dracotail,Anthony R.,Blue-Eyes Bystial
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 2 - Omar F. vs. Louis A.,Round 2,Omar F.,K9 Vanquish Soul,Louis A.,Millennium Exodia
PLIm0Rt8gzRbvpM61P9xfJEZoU558nP7Hw,YCS Lille 2025 - Round 1 - Christophe F. vs. Noël H.,Round 1,Christophe F.,Yummy,Noël H.,Yummy
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Final,Final,Eugen Heidt,Nekroz,Luce Chetoni,Nekroz
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Top 4 Feature Match,Top 4,Eugen Heidt,Nekroz,Federico Zoppini,Nekroz
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Top 8 Feature Match,Top 8,Jeppe Peeperkorn,Shaddoll,Benedikt Junk,Qliphort
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Top 16 Feature Match,Top 16,Joshua Schmidt,Nekroz,Federico Zoppini,Nekroz
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Top 32 Feature Match,Top 32,Chen Zhongheng,Shaddoll,Pitai Meyer,Qliphort
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 11 Feature Match,Round 11,Lars Junginger,Volcanic HEROES,Marcel Brunner,Shaddoll
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 10 Feature Match,Round 10,Jacob Mallender,HEROES,Alexander Schmidt,Tellarknights
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 9 Feature Match,Round 9,Paul Lamar Cooper,Nekroz,Leonidas Beis,Tellarknights
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 8 Feature Match,Round 8,Teun Bruggenwert,Infernoid,Kevin van Kooten,Shaddoll
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 7 Feature Match,Round 7,Emre Kizilates,Tellarknight,Brian Greiving,Nekroz
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 6 Feature Match,Round 6,Hong Thao Nguyen,Ritual Beasts,Pierrot Meyers,Tellarknights
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 5 Feature Match,Round 5,Nino Zimmermann,Mecha-Phantom Beasts,Simone Falanga,Nekroz
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 4 Feature Match,Round 4,Marvin Weber,Lightsworn,Ben Lovell,Shaddoll
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 3 Feature Match,Round 3,Lukas Prinz,Tellarknight,Ali Fawaz,Nekroz
PLIm0Rt8gzRbudSiIYYy2neWhQqecruQNU,YCS Bochum: Round 2 Feature Match,Round 2,Tibor Tojzan,Yang ZIng,Olliver Lukenda,Nekroz
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Final - Francesco G. vs. Matthieu B.,Final,Francesco G.,Fiendsmith Yubel,Matthieu B.,Fiendsmith Magical Musketeer
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Top 4 - Francesco G. vs. Mario de M.,Top 4,Francesco G.,Fiendsmith Yubel,Mario de M.,Tenpai
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Top 8 - Pakawat P. vs. Matthieu B.,Top 8,Pakawat P.,Fiendsmith Kashtira,Matthieu B.,Fiendsmith Magical Musketeer
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Top 16 - Francesco S. vs. Dimitris R.,Top 16,Francesco S.,Orcust Horus,Dimitris R.,Snake-Eye Azamina
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Top 32 - Davide B. vs. Sasha T.,Top 32,Davide B.,Fiendsmith Chimera,Sasha T.,Tenpai
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Top 64 - Julius S. vs. Maron G.,Top 64,Julius S.,Mermail,Maron G.,Snake-Eye Azamina
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 12 - Christos M. vs. The-Phong T.,Round 12,Christos M.,Rescue-ACE,The-Phong T.,Ritual Beast
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 11 - Dinh-Kha B. vs. Vincenzo C.,Round 11,Kha B.,Fiendsmith Kashtira,Vincenzo C.,Bystial Centur-Ion
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 10 - Wael J. vs. Filippo T.,Round 10,Wael J.,Kashtira Snake-Eye,Filippo T.,Purrely Mimighoul
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 7 - Uchenna B. vs. Luca M.,Round 7,Uchenna B.,Snake-Eye Fire King,Luca M.,Mermail
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 9 - Andrea S. vs. Timoti B.,Round 9,Andrea S.,Kashtira,Timoti B.,Adventure Sinful Spoils
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 8 - Francesco S. vs. Gioele A.,Round 8,Francesco S.,Orcust Horus,Gioele A.,Runick
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 6 - Matteo M. vs. Pierangelo C.,Round 6,Matteo M.,Salamangreat,Pierangelo C.,Labrynth
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 5 - Christoph T. vs. Felix F.,Round 5,Christoph T.,Goblin Bikers,Felix F.,Fiendsmith Yubel
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 4 - Michele S. vs. Victor H.,Round 4,Michele S.,Exodia,Victor H.,Memento
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 3 - Edoardo C. vs. Niccolò S.,Round 3,Edoardo C.,Tearlaments,Niccolò S.,Tenpai
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 2 - Melvin Š. vs. Stefano P.,Round 2,Melvin Š.,Mimighoul,Stefano P.,Centur-ION
PLIm0Rt8gzRbtnbZYH99PGTqCWtR6WZS77,YCS Bologna 2024 - Round 1 - Joshua S. vs. Mats P.,Round 1,Joshua S.,Fiendsmith Kashtira,Mats P.,Memento
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Final - Dinh-Kha B. vs. Tony W.,Final,Kha B.,Fire King,Tony W.,Maliss
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Top 4 - Dinh-Kha B. vs. Nils S.,Top 4,Kha B.,Fire King,Nils S.,Mermail
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Top 8 - Dinh-Kha B. vs. Thomas P.,Top 8,Kha B.,Fire King,Thomas P.,Ryzeal
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Top 16 - Noël H. vs. Dominik S.,Top 16,Noël H.,Fiendsmith Ryzeal,Dominik S.,White Forest
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Top 32 - Carl-Philipp B. vs. Davide G.,Top 32,Philipp B.,Ryzeal,Davide G.,Memento
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Top 64 - Matthew C. vs. Jack V.,Top 64,Matthew C.,Atlantean Mermail,Jack V.,Fiendsmith Bystial Tenpai
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 12 - Max H. vs. Ben K.,Round 12,Max H.,Fiendsmith Ryzeal,Ben K.,Branded
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 11 - Roy R. vs. Vasilis T.,Round 11,Roy R.,Fiendsmith Ryzeal,Vasilis T.,Branded
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 10 - Joo Ho A. vs. Mel D.,Round 10,Joo Ho A.,Mitsurugi Ryzeal,Mel D.,Fiendsmith Yubel
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 9 - Manuel S. vs. Pasha G.,Round 9,Manuel S.,Unknown,Pasha G.,Unknown
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 8 - Conor B. vs. Ed S.,Round 8,Conor B.,Runick Bystial,Ed S.,Tenpai Sky Striker
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 7 - Lochlann S. vs. Finley T.,Round 7,Lochlann S.,Shark,Finley T.,Bystial Maliss
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 6 - Jack Rory S. vs. Oliver G.,Round 6,Jack Rory S.,Ryzeal,Oliver G.,Tearlaments Paleo
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 5 - Dominic H. vs. Nayan N.,Round 5,Dominic H.,Mermail,Nayan N.,Crystron
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 4 - Dinh-Kha B. vs. Stephen R.,Round 4,Kha B.,Fire King,Stephen R.,Maliss Bystial
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 3 - Marco M. vs. Krook T.,Round 3,Marco M.,Maliss,Krook T.,Crystron
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 2 - Austin C. vs. Ryan N.,Round 2,Austin C.,Fiendsmith Ryzeal,Ryan N.,Centur-Ion Bystial
PLIm0Rt8gzRbuSa9zamQ9XAqfN9f5wa0IM,YCS Birmingham 2025 - Round 1 - Samir B. vs. Ben A.,Round 1,Samir B.,Fiendsmith Ryzeal,Ben A.,Fiendsmith Ryzeal
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Final,Final,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Top 4,Top 4,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Top 8,Top 8,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Top 16,Top 16,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Top 32,Top 32,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Top 64,Top 64,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 10,Round 10,Unknown,Unknown,Unknown,Unknown
